0.3402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3442	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3482	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3522	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3562	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3682	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3722	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3842	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3882	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3922	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3962	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4282	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4322	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4442	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4482	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4522	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4562	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4682	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4722	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4842	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4882	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4922	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4962	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5282	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5322	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5442	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5482	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5522	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5562	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5682	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5722	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5842	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5882	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5922	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5962	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6282	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6322	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6442	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6482	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6522	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6562	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6682	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6722	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6842	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6882	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6922	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6962	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7282	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7322	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7442	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7482	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7522	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7562	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7682	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7722	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7842	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7882	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7922	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7962	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.8002	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8042	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8082	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8122	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8162	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8202	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8242	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8282	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8322	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8362	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8402	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8442	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8482	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8522	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8562	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8602	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8642	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8682	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8722	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8762	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8802	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8842	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8882	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8922	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.8962	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9002	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9042	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9082	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9122	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9162	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9202	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9242	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9282	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9322	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9362	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9402	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9442	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9482	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9522	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9562	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9602	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9642	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9682	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9722	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9762	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9802	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9842	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9882	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9922	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
0.9962	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0002	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0042	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0082	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0122	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0162	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0202	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0242	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0282	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0322	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0362	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0402	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0442	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0482	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0522	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0562	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0602	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0642	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0682	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0722	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0762	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0802	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0842	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0882	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0922	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.0962	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1002	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1042	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1082	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1122	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1162	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1202	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1242	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1282	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1322	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1362	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1402	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1442	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1482	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1522	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1562	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1602	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1642	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1682	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1722	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1762	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1802	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1842	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1882	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1922	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.1962	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2002	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2042	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2082	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2122	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2162	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2202	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2242	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2282	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2322	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2362	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2402	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2442	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2482	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2522	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2562	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2602	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2642	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2682	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2722	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2762	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2802	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2842	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2882	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2922	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.2962	0	0	0	0	0	-0.0249469	0	0	0	-0.0249469	0	0	0	0
1.3002	0	0	0	-0.0249469	0	0.181111	0.499547	0	0.115505	0.090553	0.0249469	0.231209	-0.0498938	0
1.3042	3.91576e-06	0.00195793	0.489528	-0.0249469	0	0.181111	0.499547	0	0.115505	0.090553	0.0249508	0.231209	-0.0498938	0
1.3082	1.56642e-05	0.00391646	0.48975	-0.0249469	0	0.181111	0.499546	0	0.115505	0.0905529	0.0249626	0.231209	-0.0498938	0
1.3122	3.5249e-05	0.0058762	0.490127	-0.0249469	0	0.181111	0.499546	0	0.115505	0.0905529	0.0249822	0.231209	-0.0498938	0
1.3162	6.26762e-05	0.00783777	0.490657	-0.0249469	0	0.181111	0.499546	0	0.115505	0.0905528	0.0250096	0.231209	-0.0498938	0
1.3202	9.79544e-05	0.00980178	0.491342	-0.0249469	0	0.18111	0.499546	0	0.115505	0.0905528	0.0250449	0.231209	-0.0498938	0
1.3242	0.000141095	0.0117689	0.492181	-0.0249469	0	0.18111	0.499545	0	0.115504	0.0905527	0.025088	0.231209	-0.0498938	0
1.3282	0.00019211	0.0137396	0.493174	-0.0249469	0	0.18111	0.499545	0	0.115504	0.0905526	0.025139	0.231209	-0.0498938	0
1.3322	0.000251017	0.0157147	0.494322	-0.0249469	0	0.18111	0.499544	0	0.115504	0.0905525	0.0251979	0.231209	-0.0498938	0
1.3362	0.000317834	0.0176946	0.495625	-0.0249469	0	0.18111	0.499544	0	0.115504	0.0905524	0.0252647	0.231209	-0.0498938	0
1.3402	0.000392582	0.0196802	0.497084	-0.0249469	0	0.181109	0.499543	0	0.115504	0.0905522	0.0253395	0.231209	-0.0498938	0
1.3442	0.000475284	0.0216718	0.498699	-0.0249469	0	0.181109	0.499543	0	0.115504	0.0905521	0.0254222	0.231209	-0.0498938	0
1.3482	0.000565966	0.0236703	0.50047	-0.0249469	0	0.181109	0.499542	0	0.115504	0.0905519	0.0255129	0.231209	-0.0498938	0
1.3522	0.000664656	0.0256762	0.502398	-0.0249469	0	0.181108	0.499541	0	0.115504	0.0905518	0.0256116	0.231209	-0.0498938	0
1.3562	0.000771386	0.0276901	0.504484	-0.0249469	0	0.181108	0.499541	0	0.115503	0.0905516	0.0257183	0.231209	-0.0498938	0
1.3602	0.000886188	0.0297127	0.506729	-0.0249469	0	0.181108	0.49954	0	0.115503	0.0905514	0.0258331	0.231209	-0.0498938	0
1.3642	0.0010091	0.0317446	0.509132	-0.0249469	0	0.181107	0.499539	0	0.115503	0.0905512	0.025956	0.231209	-0.0498938	0
1.3682	0.00114016	0.0337865	0.511696	-0.0249469	0	0.181107	0.499538	0	0.115503	0.090551	0.0260871	0.231209	-0.0498938	0
1.3722	0.00127941	0.0358389	0.51442	-0.0249469	0	0.181107	0.499537	0	0.115503	0.0905508	0.0262263	0.231209	-0.0498938	0
1.3762	0.00142688	0.0379026	0.517305	-0.0249469	0	0.181106	0.499536	0	0.115502	0.0905505	0.0263738	0.231209	-0.0498938	0
1.3802	0.00158264	0.0399782	0.520353	-0.0249469	0	0.181106	0.499535	0	0.115502	0.0905503	0.0265295	0.231209	-0.0498938	0
1.3842	0.00174673	0.0420663	0.523564	-0.0249469	0	0.181105	0.499534	0	0.115502	0.0905501	0.0266936	0.231209	-0.0498938	0
1.3882	0.00191919	0.0441676	0.52694	-0.0249469	0	0.181105	0.499533	0	0.115502	0.0905498	0.0268661	0.231209	-0.0498938	0
1.3922	0.00210009	0.0462827	0.530481	-0.0249469	0	0.181104	0.499532	0	0.115502	0.0905496	0.027047	0.231209	-0.0498938	0
1.3962	0.00228947	0.0484123	0.534188	-0.0249469	0	0.181104	0.499531	0	0.115501	0.0905493	0.0272364	0.231209	-0.0498938	0
1.4002	0.0024874	0.0505572	0.538063	-0.0249469	0	0.181103	0.49953	0	0.115501	0.090549	0.0274343	0.231209	-0.0498938	0
1.4042	0.00269395	0.0527179	0.542107	-0.0249469	0	0.181103	0.499528	0	0.115501	0.0905487	0.0276409	0.231209	-0.0498938	0
